,DATE,MAXIMUM_x000D_UN-REST-_x000D_RICTED_x000D_DEMAND_x000D_DURING_x000D_THE DAY,day_of_week,year,feelslike,precip,windspeed,winddir,sea level pressure,visibility,solarenergy,uvindex,moonphase,lagging_average,previous_difference,relative_humidity,month_cyclic,windchill
1441,2022-01-16,4163.0,6.0,2022.0,10.3,0.0,9.4,293.3,1020.6,1.4,13.6,6.0,0.44,4531.428571428572,112.0,86.27329835849099,0.49999999999999994,9.569240529627812
1442,2022-01-17,4925.0,0.0,2022.0,11.1,0.0,7.6,153.3,1021.2,1.3,11.0,5.0,0.48,4581.142857142857,762.0,88.08554922202299,0.49999999999999994,10.495333108150096
1443,2022-01-18,4946.0,1.0,2022.0,10.2,0.0,14.8,265.9,1019.1,1.2,13.7,6.0,0.5,4638.714285714285,21.0,91.66721119357895,0.49999999999999994,8.677650438886353
1444,2022-01-19,5077.0,2.0,2022.0,11.6,0.0,11.2,323.0,1016.1,1.2,12.6,6.0,0.54,4697.428571428572,131.0,88.73853155899906,0.49999999999999994,10.72536350149467
1445,2022-01-20,4855.0,3.0,2022.0,12.5,0.0,13.0,126.4,1011.9,0.6,12.3,6.0,0.58,4731.571428571428,-222.0,91.1924553214432,0.49999999999999994,11.464446743428233
1446,2022-01-21,5081.0,4.0,2022.0,13.4,0.0,9.3,157.6,1011.9,0.8,13.6,6.0,0.62,4728.285714285715,226.0,89.45148078805539,0.49999999999999994,12.794283633664687
1447,2022-01-22,3976.0,5.0,2022.0,13.0,1.0,20.5,105.3,1007.5,1.1,5.0,3.0,0.65,4717.571428571428,-1105.0,94.2692550463527,0.49999999999999994,11.121909926665168
1448,2022-01-23,4191.0,6.0,2022.0,12.6,1.0,20.5,136.5,1010.0,1.2,8.2,5.0,0.69,4721.571428571428,215.0,94.2518024190737,0.49999999999999994,10.61616154188021
1449,2022-01-24,4892.0,0.0,2022.0,11.7,0.0,7.6,283.5,1014.0,1.3,13.6,6.0,0.72,4716.857142857143,701.0,92.9669266286061,0.49999999999999994,11.080331046051906
1450,2022-01-25,4973.0,1.0,2022.0,9.7,0.0,13.0,259.2,1015.2,1.0,14.2,6.0,0.75,4720.714285714285,81.0,94.13641322694187,0.49999999999999994,8.172640661002312
1451,2022-01-26,4225.0,2.0,2022.0,11.1,0.0,14.8,290.2,1015.9,1.2,13.0,6.0,0.79,4599.0,-748.0,91.70491520918951,0.49999999999999994,9.416681282684955
1452,2022-01-27,4773.0,3.0,2022.0,12.0,0.0,18.4,291.8,1017.0,1.5,14.7,7.0,0.83,4587.285714285715,548.0,82.45871991187526,0.49999999999999994,10.291992298697306
1453,2022-01-28,5037.0,4.0,2022.0,12.2,0.0,22.3,270.0,1016.9,2.3,15.0,7.0,0.86,4581.0,264.0,71.11852675374433,0.49999999999999994,10.603362538135077
1454,2022-01-29,4423.0,5.0,2022.0,13.7,0.0,14.9,270.6,1017.1,2.2,14.9,7.0,0.9,4644.857142857143,-614.0,68.46614513902558,0.49999999999999994,12.48612484711911
1455,2022-01-30,4391.0,6.0,2022.0,14.4,0.0,27.7,252.9,1012.5,2.1,15.0,7.0,0.93,4673.428571428572,-32.0,74.91038422593714,0.49999999999999994,12.698427788346473
1456,2022-02-01,4611.0,1.0,2022.0,13.4,0.0,13.0,254.8,1011.6,0.8,14.9,7.0,0.0,4633.285714285715,220.0,88.27738011354033,0.49999999999999994,12.317877949983105
1457,2022-02-02,4718.0,2.0,2022.0,14.7,0.0,14.8,218.2,1011.2,1.1,15.2,7.0,0.03,4596.857142857143,107.0,79.54904639085025,0.49999999999999994,13.727694538176781
1458,2022-02-03,4582.0,3.0,2022.0,13.0,1.0,22.3,133.0,1007.3,2.1,9.0,5.0,0.07,4647.857142857143,-136.0,88.8298016403677,0.49999999999999994,10.985288439529649
1459,2022-02-04,4985.0,4.0,2022.0,13.0,0.0,14.8,269.1,1009.3,1.6,11.5,6.0,0.1,4678.142857142857,403.0,86.51224640314965,0.49999999999999994,11.756945621380517
1461,2022-02-06,4326.0,6.0,2022.0,14.1,0.0,10.6,141.5,1015.9,1.9,15.9,7.0,0.16,4618.571428571428,-391.0,65.81057048092018,0.8660254037844386,13.451201704924296
1462,2022-02-07,4420.0,0.0,2022.0,17.4,0.0,9.4,140.5,1014.9,2.5,15.7,7.0,0.19,4622.714285714285,94.0,68.75448024328793,0.8660254037844386,17.535346019111046
1463,2022-02-08,4168.0,1.0,2022.0,18.5,0.0,9.4,45.7,1013.2,2.3,15.2,7.0,0.25,4559.428571428572,-252.0,74.58573866489758,0.8660254037844386,18.843214084548592
1464,2022-02-09,4268.0,2.0,2022.0,16.5,1.0,14.8,344.0,1015.2,1.9,13.1,6.0,0.26,4495.142857142857,100.0,82.98594895626728,0.8660254037844386,15.944787069572573
1465,2022-02-10,4200.0,3.0,2022.0,15.7,0.0,18.4,215.2,1017.7,1.7,15.9,7.0,0.29,4440.571428571428,-68.0,70.73614382479896,0.8660254037844386,14.678717571170067
1466,2022-02-11,4345.0,4.0,2022.0,15.4,0.0,26.0,199.5,1016.1,2.5,17.0,7.0,0.32,4349.142857142857,145.0,64.78888042926326,0.8660254037844386,13.954526158457428
1467,2022-02-12,4038.0,5.0,2022.0,16.0,0.0,21.0,292.7,1014.6,2.5,17.2,7.0,0.36,4252.142857142857,-307.0,61.49056936310349,0.8660254037844386,14.883542900751515
1468,2022-02-13,3973.0,6.0,2022.0,17.4,0.0,7.6,140.3,1013.4,2.5,17.0,7.0,0.39,4201.714285714285,-65.0,58.980903199788756,0.8660254037844386,17.749307538132577
1469,2022-02-14,3981.0,0.0,2022.0,17.9,0.0,10.9,150.6,1013.4,2.5,16.9,7.0,0.42,4139.0,8.0,57.92457060867642,0.8660254037844386,17.983246578592627
1470,2022-02-15,3931.0,1.0,2022.0,18.8,0.0,13.0,182.3,1013.4,2.8,16.9,7.0,0.45,4105.142857142857,-50.0,54.01559220989234,0.8660254037844386,18.901490114834957
1471,2022-02-16,4045.0,2.0,2022.0,18.1,0.0,10.1,230.6,1011.3,2.2,17.0,7.0,0.5,4073.285714285714,114.0,64.07069361184277,0.8660254037844386,18.298257645000948
1472,2022-02-17,3858.0,3.0,2022.0,18.4,0.0,8.6,186.3,1011.2,2.7,17.3,7.0,0.52,4024.4285714285716,-187.0,59.2229506670604,0.8660254037844386,18.80671772412256
1473,2022-02-18,4028.0,4.0,2022.0,19.0,0.0,13.0,297.1,1012.4,2.8,17.4,7.0,0.56,3979.1428571428573,170.0,53.731220507217095,0.8660254037844386,19.267246346215618
1474,2022-02-19,3631.0,5.0,2022.0,18.8,0.0,12.3,227.4,1013.8,2.8,17.5,8.0,0.59,3921.0,-397.0,58.53454758114255,0.8660254037844386,18.953533813340673
1475,2022-02-20,3856.0,6.0,2022.0,17.9,0.0,21.6,246.6,1008.4,2.6,17.7,8.0,0.63,3904.285714285714,225.0,66.18257840254199,0.8660254037844386,17.259150198683507
1476,2022-02-21,3775.0,0.0,2022.0,18.0,0.0,16.6,254.2,1008.3,3.4,18.2,8.0,0.66,3874.8571428571427,-81.0,49.93002990293717,0.8660254037844386,17.671623618866292
1477,2022-02-22,3782.0,1.0,2022.0,19.1,0.0,27.7,118.0,1010.1,3.2,17.6,8.0,0.7,3853.5714285714284,7.0,55.935432091593384,0.8660254037844386,18.530833177721835
1478,2022-02-23,3883.0,2.0,2022.0,19.2,0.0,22.3,130.9,1013.9,2.3,15.8,7.0,0.73,3830.4285714285716,101.0,77.14836978029265,0.8660254037844386,18.87842373501742
1479,2022-02-24,3823.0,3.0,2022.0,19.6,0.0,16.1,266.1,1015.6,2.2,14.7,6.0,0.75,3825.4285714285716,-60.0,67.85401913589644,0.8660254037844386,19.688003548259104
1480,2022-02-25,3910.0,4.0,2022.0,20.1,1.0,20.5,147.9,1016.0,2.4,17.6,8.0,0.81,3808.5714285714284,87.0,67.51585747532891,0.8660254037844386,20.098943756598167
1481,2022-02-26,3676.0,5.0,2022.0,18.4,1.0,27.7,121.2,1017.2,3.1,17.8,8.0,0.84,3815.0,-234.0,68.9536603976027,0.8660254037844386,17.623570117152326
1482,2022-02-27,3615.0,6.0,2022.0,18.8,1.0,14.4,337.2,1018.4,5.8,18.5,8.0,0.88,3780.5714285714284,-61.0,60.91654438123671,0.8660254037844386,18.804099831167306
1483,2022-02-28,3705.0,0.0,2022.0,18.1,0.0,14.8,272.1,1016.7,3.3,18.9,8.0,0.91,3770.5714285714284,90.0,57.58620365414595,0.8660254037844386,17.91553598636884
1484,2022-03-01,4040.0,1.0,2022.0,18.3,0.0,12.3,208.0,1016.9,3.0,18.8,8.0,0.95,3807.4285714285716,335.0,64.96835217809652,0.8660254037844386,18.346574974404767
1485,2022-03-02,3744.0,2.0,2022.0,19.4,0.0,14.4,184.8,1016.6,2.5,18.8,8.0,0.0,3787.5714285714284,-296.0,64.35700773500906,0.8660254037844386,19.54152913045871
1486,2022-03-03,3640.0,3.0,2022.0,21.7,0.0,16.6,253.1,1015.3,3.0,18.0,8.0,0.02,3761.4285714285716,-104.0,59.25650266469661,0.8660254037844386,22.39512886182735
1487,2022-03-04,3837.0,4.0,2022.0,20.4,0.0,16.6,308.5,1016.2,2.9,18.8,8.0,0.05,3751.0,197.0,71.15735822881923,0.8660254037844386,20.65489008810485
1488,2022-03-05,3489.0,5.0,2022.0,19.5,0.0,20.5,288.5,1014.9,3.1,19.4,8.0,0.08,3724.285714285714,-348.0,68.27685886388495,0.8660254037844386,19.34032117942073
1489,2022-03-06,3565.0,6.0,2022.0,20.3,0.0,10.6,271.5,1013.8,3.0,16.2,7.0,0.11,3717.1428571428573,76.0,66.68627975273998,1.0,20.89110893476582
1490,2022-03-07,3628.0,0.0,2022.0,22.0,0.0,11.2,147.4,1015.0,2.9,20.0,8.0,0.15,3706.1428571428573,63.0,59.327809477366955,1.0,23.01742177138336
1491,2022-03-08,3602.0,1.0,2022.0,22.3,0.0,18.4,293.5,1014.3,2.6,18.0,7.0,0.18,3643.5714285714284,-26.0,57.90139396038675,1.0,23.20149810054572
1492,2022-03-09,3619.0,2.0,2022.0,22.7,0.0,18.4,283.0,1013.2,3.1,19.6,8.0,0.21,3625.714285714286,17.0,48.34106666841744,1.0,23.953508147255334
1493,2022-03-10,3597.0,3.0,2022.0,22.7,0.0,21.1,266.5,1013.1,3.2,19.1,8.0,0.25,3619.5714285714284,-22.0,53.29436466769053,1.0,23.622003950260503
1494,2022-03-11,3742.0,4.0,2022.0,22.6,0.0,22.3,278.8,1013.4,3.0,19.8,8.0,0.27,3606.0,145.0,60.63294408086457,1.0,23.334225917954072
1495,2022-03-12,3547.0,5.0,2022.0,22.9,0.0,22.3,242.8,1011.7,3.3,20.6,8.0,0.31,3614.285714285714,-195.0,55.112490256885735,1.0,23.843460453146832
1496,2022-03-13,3389.0,6.0,2022.0,24.4,0.0,16.6,259.3,1011.4,3.1,19.9,8.0,0.34,3589.1428571428573,-158.0,58.01031378879101,1.0,25.75130363972073
1497,2022-03-14,3598.0,0.0,2022.0,25.7,0.0,14.8,274.5,1010.7,2.7,20.2,8.0,0.37,3584.8571428571427,209.0,64.05660503524051,1.0,27.153421533851322
1498,2022-03-15,3735.0,1.0,2022.0,27.5,0.0,18.4,288.9,1008.1,2.9,20.1,8.0,0.4,3603.8571428571427,137.0,65.13854957322486,1.0,28.716238443082908
1499,2022-03-16,3881.0,2.0,2022.0,28.1,0.0,24.4,281.1,1005.8,3.0,20.5,8.0,0.43,3641.285714285714,146.0,60.98532520678431,1.0,29.562181207710275
1500,2022-03-17,3838.0,3.0,2022.0,28.8,0.0,9.4,246.7,1006.5,2.8,20.7,8.0,0.47,3675.714285714286,-43.0,62.929707736913684,1.0,29.78174699548078
1501,2022-03-18,2902.0,4.0,2022.0,29.8,0.0,14.5,128.9,1007.8,2.4,20.7,9.0,0.5,3555.714285714286,-936.0,68.2743403047505,1.0,30.356838518518718
1502,2022-03-19,3451.0,5.0,2022.0,29.5,0.0,11.2,146.4,1005.6,3.0,20.8,9.0,0.53,3542.0,549.0,59.6928101092688,1.0,30.73008578386254
1503,2022-03-20,3568.0,6.0,2022.0,28.9,0.0,13.0,188.5,1004.2,3.4,20.9,9.0,0.57,3567.5714285714284,117.0,41.640153297720936,1.0,32.068714444538664
1504,2022-03-21,4095.0,0.0,2022.0,29.2,0.0,18.4,310.1,1006.4,2.7,21.4,9.0,0.61,3638.5714285714284,527.0,50.17022945547514,1.0,31.09760359099669
1505,2022-03-22,3979.0,1.0,2022.0,28.0,0.0,25.9,295.5,1007.5,3.2,21.5,9.0,0.64,3673.4285714285716,-116.0,46.655454982497716,1.0,30.457573522843536
1506,2022-03-23,4014.0,2.0,2022.0,27.5,0.0,13.0,285.4,1007.2,3.0,23.2,9.0,0.68,3692.4285714285716,35.0,45.632798041942586,1.0,29.874177056254705
1507,2022-03-24,4021.0,3.0,2022.0,27.2,0.0,19.5,296.4,1005.7,3.6,23.0,9.0,0.71,3718.5714285714284,7.0,37.59413786233745,1.0,30.09093741214493
1508,2022-03-25,4208.0,4.0,2022.0,27.0,0.0,18.4,284.7,1007.2,3.1,23.3,9.0,0.75,3905.1428571428573,187.0,45.28573917743284,1.0,29.593583497577463
1509,2022-03-26,3855.0,5.0,2022.0,26.4,0.0,27.7,290.3,1008.9,4.0,23.7,9.0,0.79,3962.8571428571427,-353.0,37.839313099924574,1.0,28.899553869944693
1510,2022-03-27,3644.0,6.0,2022.0,28.2,0.0,14.7,294.5,1008.2,12.1,24.1,9.0,0.82,3973.714285714286,-211.0,18.613165545711237,1.0,31.710365524338908
1511,2022-03-28,4104.0,0.0,2022.0,28.5,0.0,18.4,265.1,1007.6,3.6,24.1,9.0,0.86,3975.0,460.0,28.636199722642818,1.0,32.10028365327619
1512,2022-03-29,4308.0,1.0,2022.0,29.1,0.0,18.4,294.0,1005.8,3.2,24.1,9.0,0.89,4022.0,204.0,26.95751906259386,1.0,32.977628707770734
1513,2022-03-30,4475.0,2.0,2022.0,29.4,0.0,9.5,307.1,1006.0,3.6,24.1,9.0,0.93,4087.8571428571427,167.0,29.07499168290743,1.0,33.112619785245826
1514,2022-03-31,4648.0,3.0,2022.0,29.9,0.0,13.2,90.5,1006.5,2.8,24.1,9.0,0.96,4177.428571428572,173.0,31.331467233338383,1.0,33.41277946100193
1515,2022-04-01,4469.0,4.0,2022.0,28.6,0.0,14.8,296.1,1007.1,3.7,25.2,9.0,0.0,4214.714285714285,-179.0,23.593127726060096,1.0,32.44980924774127
1516,2022-04-02,4170.0,5.0,2022.0,28.7,0.0,11.2,256.4,1008.3,3.5,25.2,10.0,0.03,4259.714285714285,-299.0,23.918651317262462,1.0,32.417231036592355
1517,2022-04-03,4219.0,6.0,2022.0,28.9,0.0,18.4,325.9,1007.5,3.9,25.3,10.0,0.06,4341.857142857143,49.0,20.504026239239323,1.0,32.977628707770734
1518,2022-04-04,4537.0,0.0,2022.0,28.9,0.0,18.4,285.6,1007.4,3.6,25.8,10.0,0.1,4403.714285714285,318.0,21.498079174547133,1.0,32.85229369998579
1519,2022-04-05,4638.0,1.0,2022.0,28.8,0.0,19.6,288.4,1010.5,3.9,25.3,10.0,0.13,4450.857142857143,101.0,21.647253505987692,1.0,32.862077609080245
1520,2022-04-06,4762.0,2.0,2022.0,29.3,0.0,18.4,285.2,1010.5,3.5,24.7,10.0,0.16,4491.857142857143,124.0,20.039830123718463,0.8660254037844387,33.47896873891048
1521,2022-04-07,4902.0,3.0,2022.0,30.0,0.0,15.2,282.7,1009.6,3.8,25.7,10.0,0.19,4528.142857142857,140.0,22.40743022266551,0.8660254037844387,34.304494353204205
1522,2022-04-08,5036.0,4.0,2022.0,30.5,0.0,18.4,290.0,1006.9,3.3,25.5,10.0,0.23,4609.142857142857,134.0,18.63509169354035,0.8660254037844387,35.23365884789959
1523,2022-04-09,4832.0,5.0,2022.0,31.3,0.0,16.6,288.9,1005.0,3.5,25.7,10.0,0.25,4703.714285714285,-204.0,18.592702737458392,0.8660254037844387,36.31703905160731
1524,2022-04-10,4969.0,6.0,2022.0,31.5,0.0,18.4,280.5,1004.4,3.4,25.9,10.0,0.29,4810.857142857143,137.0,17.683712934794894,0.8660254037844387,36.86301394910376
1525,2022-04-11,5460.0,0.0,2022.0,31.9,0.0,18.4,268.1,1003.8,3.3,25.2,10.0,0.32,4942.714285714285,491.0,19.28170115865175,0.8660254037844387,37.23901897245857
1526,2022-04-12,5231.0,1.0,2022.0,31.0,0.0,18.4,254.0,1004.0,3.7,19.2,8.0,0.35,5027.428571428572,-229.0,20.11747084656468,0.8660254037844387,35.985668894609205
1527,2022-04-13,5291.0,2.0,2022.0,31.2,0.0,14.8,243.5,1003.3,3.6,25.6,10.0,0.39,5103.0,60.0,22.00831510071809,0.8660254037844387,36.021791659434506
1528,2022-04-14,5058.0,3.0,2022.0,30.7,1.0,27.7,270.3,1003.0,3.4,25.2,9.0,0.42,5125.285714285715,-233.0,21.438759273035945,0.8660254037844387,35.63922231988954
1529,2022-04-15,5069.0,4.0,2022.0,31.1,0.0,14.8,28.1,1002.9,3.6,25.7,10.0,0.45,5130.0,11.0,24.40909177683871,0.8660254037844387,35.529104430235435
1530,2022-04-16,5012.0,5.0,2022.0,30.8,0.0,20.5,35.5,1002.5,3.5,25.7,10.0,0.48,5155.714285714285,-57.0,25.162004325322236,0.8660254037844387,35.27139530014691
1531,2022-04-17,5227.0,6.0,2022.0,31.3,0.0,9.4,86.2,1003.4,3.5,25.4,10.0,0.5,5192.571428571428,215.0,24.29779132509565,0.8660254037844387,35.60770474152076
1532,2022-04-18,5640.0,0.0,2022.0,32.1,0.0,9.4,324.4,1005.2,3.4,25.8,10.0,0.55,5218.285714285715,413.0,23.860271039466735,0.8660254037844387,36.55888151638443
1533,2022-04-19,5735.0,1.0,2022.0,32.8,0.0,18.4,281.5,1006.9,3.2,25.5,9.0,0.59,5290.285714285715,95.0,22.238746971209743,0.8660254037844387,37.991029019168174
1534,2022-04-20,5761.0,2.0,2022.0,32.3,0.0,19.8,283.6,1005.5,3.7,25.5,9.0,0.62,5357.428571428572,26.0,19.246504235615166,0.8660254037844387,37.78080728539692
1535,2022-04-21,5657.0,3.0,2022.0,30.1,0.0,18.4,308.2,1006.8,2.7,17.5,8.0,0.66,5443.0,-104.0,27.25360283527893,0.8660254037844387,34.356313793405036
1536,2022-04-22,5354.0,4.0,2022.0,30.3,1.0,27.7,287.0,1007.9,3.5,25.7,9.0,0.69,5483.714285714285,-303.0,26.56126830555473,0.8660254037844387,34.602350250667264
1537,2022-04-23,5091.0,5.0,2022.0,30.2,0.0,18.4,286.8,1007.9,2.8,26.4,10.0,0.75,5495.0,-263.0,21.581479926085866,0.8660254037844387,34.73231881675984
1538,2022-04-24,5229.0,6.0,2022.0,30.8,0.0,21.0,276.8,1006.0,2.9,26.1,10.0,0.77,5495.285714285715,138.0,21.318010063323037,0.8660254037844387,35.65995514380229
1539,2022-04-25,5589.0,0.0,2022.0,32.2,0.0,46.4,285.9,1004.6,4.7,26.3,10.0,0.8,5488.0,360.0,20.412880796095727,0.8660254037844387,38.01618401849171
1540,2022-04-26,5681.0,1.0,2022.0,31.8,0.0,16.6,293.8,1005.2,2.8,26.3,10.0,0.84,5480.285714285715,92.0,20.733374767799265,0.8660254037844387,36.93855289936535
1541,2022-04-27,5786.0,2.0,2022.0,32.1,0.0,20.5,275.1,1004.8,2.9,26.9,10.0,0.87,5483.857142857143,105.0,19.330019605769245,0.8660254037844387,37.54726303167921
1542,2022-04-28,6062.0,3.0,2022.0,32.9,0.0,18.4,268.8,1004.6,2.9,26.9,10.0,0.91,5541.714285714285,276.0,19.765885913764585,0.8660254037844387,38.36703404252299
1543,2022-04-29,6197.0,4.0,2022.0,33.7,0.0,16.7,270.1,1003.9,3.6,26.5,10.0,0.94,5662.142857142857,135.0,17.16003612787326,0.8660254037844387,39.80177361582882
1544,2022-04-30,6036.0,5.0,2022.0,33.4,0.0,14.8,228.8,1001.2,3.7,26.6,10.0,0.98,5797.142857142857,-161.0,15.539227440157887,0.8660254037844387,39.47060226382797
1545,2022-05-01,6048.0,6.0,2022.0,34.0,0.0,22.3,98.1,1000.3,3.2,26.7,10.0,0.0,5914.142857142857,12.0,30.987040353924648,0.8660254037844387,37.592792903351345
1546,2022-05-02,6247.0,0.0,2022.0,35.5,0.0,22.3,99.9,1000.4,3.1,26.4,10.0,0.05,6008.142857142857,199.0,38.54695114949846,0.8660254037844387,37.847410170947725
1547,2022-05-03,6237.0,1.0,2022.0,36.2,0.0,20.5,93.0,1003.2,2.8,26.4,9.0,0.08,6087.571428571428,-10.0,47.95322476996969,0.8660254037844387,36.66220335830554
1548,2022-05-04,6129.0,2.0,2022.0,33.5,1.0,27.7,87.2,1005.6,3.3,25.0,9.0,0.11,6136.571428571428,-108.0,52.36105143910885,0.8660254037844387,34.083914216056115
1549,2022-05-05,5409.0,3.0,2022.0,30.5,0.0,9.8,37.8,1006.2,3.1,26.4,10.0,0.14,6043.285714285715,-720.0,48.92338888146877,0.8660254037844387,32.52140688895615
1550,2022-05-06,5549.0,4.0,2022.0,33.2,0.0,17.9,124.1,1005.5,2.5,24.2,9.0,0.18,5950.714285714285,140.0,41.847857055356826,0.49999999999999994,35.47425730908532
1551,2022-05-07,5519.0,5.0,2022.0,33.4,0.0,11.2,60.2,1005.0,3.1,26.9,10.0,0.21,5876.857142857143,-30.0,33.336931410509116,0.49999999999999994,36.63509416841691
1552,2022-05-08,5833.0,6.0,2022.0,34.5,0.0,18.4,102.7,1003.3,4.0,27.3,10.0,0.24,5846.142857142857,314.0,36.51351387000638,0.49999999999999994,37.113683964673626
1553,2022-05-09,6151.0,0.0,2022.0,36.1,0.0,20.5,100.9,1003.0,3.5,27.0,10.0,0.25,5832.428571428572,318.0,43.31911377858114,0.49999999999999994,37.420825935482966
1554,2022-05-10,6270.0,1.0,2022.0,36.5,0.0,22.3,108.8,1003.4,3.4,26.5,9.0,0.31,5837.142857142857,119.0,44.682615212881984,0.49999999999999994,37.46548426955315
1555,2022-05-11,6596.0,2.0,2022.0,37.8,0.0,14.8,104.7,1001.4,3.4,26.5,9.0,0.34,5903.857142857143,326.0,42.99929716324036,0.49999999999999994,38.238884190830305
1556,2022-05-12,6800.0,3.0,2022.0,38.8,0.0,16.6,114.5,999.7,3.4,26.6,10.0,0.37,6102.571428571428,204.0,38.79580310033775,0.49999999999999994,39.921819368603906
1557,2022-05-13,6829.0,4.0,2022.0,38.0,0.0,18.4,76.5,997.4,3.7,27.4,10.0,0.41,6285.428571428572,29.0,41.53826131238334,0.49999999999999994,38.868374073662736
1558,2022-05-14,6720.0,5.0,2022.0,37.0,0.0,18.3,275.0,997.6,3.3,27.9,10.0,0.44,6457.0,-109.0,22.971871681661206,0.49999999999999994,41.621050088942724
1559,2022-05-15,6732.0,6.0,2022.0,36.1,0.0,20.0,270.0,998.7,3.7,27.8,10.0,0.47,6585.428571428572,12.0,18.6538959561713,0.49999999999999994,41.445712659183556
1560,2022-05-16,6688.0,0.0,2022.0,35.5,0.0,20.6,247.4,998.9,2.9,22.1,10.0,0.5,6662.142857142857,-44.0,16.377612501008272,0.49999999999999994,41.97692979281237
1561,2022-05-17,6786.0,1.0,2022.0,34.5,0.0,13.0,103.9,1000.1,3.1,27.6,10.0,0.54,6735.857142857143,98.0,29.04011245496834,0.49999999999999994,38.1646516342163
1562,2022-05-18,6665.0,2.0,2022.0,36.1,0.0,27.7,100.9,1001.9,3.3,27.6,10.0,0.57,6745.714285714285,-121.0,29.741908768773563,0.49999999999999994,40.17553762273704
1563,2022-05-19,7070.0,3.0,2022.0,36.7,0.0,14.8,107.7,1001.2,3.4,27.8,10.0,0.61,6784.285714285715,405.0,28.908498086181755,0.49999999999999994,40.20963310762657
1564,2022-05-20,6835.0,4.0,2022.0,37.3,1.0,27.7,277.7,998.2,3.1,27.7,10.0,0.64,6785.142857142857,-235.0,26.27995757504725,0.49999999999999994,41.73084572657048
1565,2022-05-21,6433.0,5.0,2022.0,34.2,1.0,26.9,167.7,996.1,2.4,23.8,10.0,0.68,6744.142857142857,-402.0,27.621110332584237,0.49999999999999994,38.86012154309817
1566,2022-05-22,6095.0,6.0,2022.0,32.8,0.0,20.5,109.8,995.3,3.3,27.4,10.0,0.71,6653.142857142857,-338.0,41.296134811501794,0.49999999999999994,35.39783239634315
1567,2022-05-23,6052.0,0.0,2022.0,26.6,1.0,40.7,104.3,998.7,3.1,24.8,9.0,0.75,6562.285714285715,-43.0,69.48922194965611,0.49999999999999994,26.95754591614751
1568,2022-05-24,4520.0,1.0,2022.0,27.7,1.0,63.0,67.8,1004.5,3.5,27.4,10.0,0.78,6238.571428571428,-1532.0,72.6703860563409,0.49999999999999994,27.637482618664265
1569,2022-05-25,4832.0,2.0,2022.0,31.2,0.0,13.0,212.1,1005.2,2.9,27.5,10.0,0.82,5976.714285714285,312.0,64.80002696055782,0.49999999999999994,31.459120725570894
1570,2022-05-26,5214.0,3.0,2022.0,32.2,0.0,11.2,40.2,1003.0,3.2,27.6,10.0,0.85,5711.571428571428,382.0,55.56557299066437,0.49999999999999994,33.26080366295727
1571,2022-05-27,5811.0,4.0,2022.0,34.5,0.0,28.2,135.5,999.8,3.1,26.9,9.0,0.89,5565.285714285715,597.0,47.15537254104221,0.49999999999999994,35.77603246564581
1572,2022-05-28,6239.0,5.0,2022.0,38.3,0.0,13.0,144.9,998.0,3.2,26.7,9.0,0.92,5537.571428571428,428.0,45.677647377116706,0.49999999999999994,37.92081414662919
1573,2022-05-29,5972.0,6.0,2022.0,38.2,0.0,14.8,154.3,998.2,3.1,28.1,10.0,0.96,5520.0,-267.0,48.75448871884437,0.49999999999999994,37.4998533470317
1574,2022-05-30,6461.0,0.0,2022.0,34.7,1.0,16.6,110.5,999.6,3.2,28.0,10.0,0.0,5578.428571428572,489.0,57.13950043323274,0.49999999999999994,34.328194738781605
1575,2022-05-31,6173.0,1.0,2022.0,35.2,0.0,9.4,205.6,999.8,2.9,28.9,10.0,0.03,5814.571428571428,-288.0,46.417161288087385,0.49999999999999994,35.964396032094626
1576,2022-07-01,5352.0,4.0,2022.0,33.5,1.0,13.0,75.0,999.6,2.5,18.3,8.0,0.07,5888.857142857143,-821.0,87.88513905718163,0.49999999999999994,30.36185203142892
1577,2022-07-02,5684.0,5.0,2022.0,37.3,1.0,15.3,129.5,997.5,7.1,17.7,9.0,0.11,5956.0,332.0,70.47582088918257,0.49999999999999994,33.81225849694921
1578,2022-07-03,5941.0,6.0,2022.0,38.5,1.0,15.8,105.1,997.8,17.9,15.6,7.0,0.14,5974.571428571428,257.0,56.50856187013468,0.49999999999999994,36.419697084408696
1579,2022-07-04,6629.0,0.0,2022.0,42.4,1.0,11.2,108.6,998.3,7.6,19.9,9.0,0.18,6030.285714285715,688.0,63.41195465630738,0.49999999999999994,36.755604543611895
1580,2022-07-05,7025.0,1.0,2022.0,43.4,0.0,13.7,102.6,998.6,4.4,21.5,9.0,0.21,6180.714285714285,396.0,63.49661540746369,0.49999999999999994,37.33753184033247
1581,2022-07-06,7369.0,2.0,2022.0,44.2,0.0,18.4,91.7,1001.0,3.8,26.2,9.0,0.24,6310.428571428572,344.0,61.751059834456576,-0.4999999999999997,38.116364026953114
1582,2022-07-07,7360.0,3.0,2022.0,43.3,0.0,18.4,88.5,1002.8,3.7,26.1,9.0,0.25,6480.0,-9.0,58.58362207905721,-0.4999999999999997,38.36703404252299
1583,2022-07-08,7517.0,4.0,2022.0,42.0,0.0,14.8,108.8,1000.4,3.6,25.3,9.0,0.31,6789.285714285715,157.0,53.6292540085543,-0.4999999999999997,38.6083996127296
